chr;pos;B73;B97;CML103;CML228;CML247;CML277;CML322;CML333;CML52;CML69;HP301;Il14H;Ki11;KI3;Ky21;M162W;M37W;Ms71;NC350;Oh43;Oh7B;P39;Tx303;Tzi8
3;171821889;NC_024461.2;LR622800.1;LR617276.1;LR626766.1;LR615272.1;LR612608.1;LR624068.1;LR610906.1;LR698829.1;LR622000.1;LR619271.1;LR612890.1;LR620669.1;LR625233.1;LR608022.1;LR611702.1;LR627505.1;LR633935.1;LR609814.1;LR614203.1;LR615887.1;LR608435.1;LR631174.1;LR630129.1
3;174550727;NC_024461.2;LR622800.1;LR617276.1;LR626766.1;LR615272.1;LR612608.1;LR624068.1;LR610906.1;LR698829.1;LR622000.1;LR619271.1;LR612890.1;LR620669.1;LR625233.1;LR608022.1;LR611702.1;LR627505.1;LR633935.1;LR609814.1;LR614203.1;LR615887.1;LR608435.1;LR631174.1;LR630129.1
3;178229653;NC_024461.2;LR622800.1;LR617276.1;LR626766.1;LR615272.1;LR612608.1;LR624068.1;LR610906.1;LR698829.1;LR622000.1;LR619271.1;LR612890.1;LR620669.1;LR625233.1;LR608022.1;LR611702.1;LR627505.1;LR633935.1;LR609814.1;LR614203.1;LR615887.1;LR608435.1;LR631174.1;LR630129.1
3;178229838;NC_024461.2;LR622800.1;LR617276.1;LR626766.1;LR615272.1;LR612608.1;LR624068.1;LR610906.1;LR698829.1;LR622000.1;LR619271.1;LR612890.1;LR620669.1;LR625233.1;LR608022.1;LR611702.1;LR627505.1;LR633935.1;LR609814.1;LR614203.1;LR615887.1;LR608435.1;LR631174.1;LR630129.1
3;178773618;NC_024461.2;LR622800.1;LR617276.1;LR626766.1;LR615272.1;LR612608.1;LR624068.1;LR610906.1;LR698829.1;LR622000.1;LR619271.1;LR612890.1;LR620669.1;LR625233.1;LR608022.1;LR611702.1;LR627505.1;LR633935.1;LR609814.1;LR614203.1;LR615887.1;LR608435.1;LR631174.1;LR630129.1
3;180341088;NC_024461.2;LR622800.1;LR617276.1;LR626766.1;LR615272.1;LR612608.1;LR624068.1;LR610906.1;LR698829.1;LR622000.1;LR619271.1;LR612890.1;LR620669.1;LR625233.1;LR608022.1;LR611702.1;LR627505.1;LR633935.1;LR609814.1;LR614203.1;LR615887.1;LR608435.1;LR631174.1;LR630129.1
3;180532218;NC_024461.2;LR622800.1;LR617276.1;LR626766.1;LR615272.1;LR612608.1;LR624068.1;LR610906.1;LR698829.1;LR622000.1;LR619271.1;LR612890.1;LR620669.1;LR625233.1;LR608022.1;LR611702.1;LR627505.1;LR633935.1;LR609814.1;LR614203.1;LR615887.1;LR608435.1;LR631174.1;LR630129.1
3;180533618;NC_024461.2;LR622800.1;LR617276.1;LR626766.1;LR615272.1;LR612608.1;LR624068.1;LR610906.1;LR698829.1;LR622000.1;LR619271.1;LR612890.1;LR620669.1;LR625233.1;LR608022.1;LR611702.1;LR627505.1;LR633935.1;LR609814.1;LR614203.1;LR615887.1;LR608435.1;LR631174.1;LR630129.1
3;185290073;NC_024461.2;LR622800.1;LR617276.1;LR626766.1;LR615272.1;LR612608.1;LR624068.1;LR610906.1;LR698829.1;LR622000.1;LR619271.1;LR612890.1;LR620669.1;LR625233.1;LR608022.1;LR611702.1;LR627505.1;LR633935.1;LR609814.1;LR614203.1;LR615887.1;LR608435.1;LR631174.1;LR630129.1
3;185290390;NC_024461.2;LR622800.1;LR617276.1;LR626766.1;LR615272.1;LR612608.1;LR624068.1;LR610906.1;LR698829.1;LR622000.1;LR619271.1;LR612890.1;LR620669.1;LR625233.1;LR608022.1;LR611702.1;LR627505.1;LR633935.1;LR609814.1;LR614203.1;LR615887.1;LR608435.1;LR631174.1;LR630129.1
3;185290956;NC_024461.2;LR622800.1;LR617276.1;LR626766.1;LR615272.1;LR612608.1;LR624068.1;LR610906.1;LR698829.1;LR622000.1;LR619271.1;LR612890.1;LR620669.1;LR625233.1;LR608022.1;LR611702.1;LR627505.1;LR633935.1;LR609814.1;LR614203.1;LR615887.1;LR608435.1;LR631174.1;LR630129.1
3;185318330;NC_024461.2;LR622800.1;LR617276.1;LR626766.1;LR615272.1;LR612608.1;LR624068.1;LR610906.1;LR698829.1;LR622000.1;LR619271.1;LR612890.1;LR620669.1;LR625233.1;LR608022.1;LR611702.1;LR627505.1;LR633935.1;LR609814.1;LR614203.1;LR615887.1;LR608435.1;LR631174.1;LR630129.1
3;186179390;NC_024461.2;LR622800.1;LR617276.1;LR626766.1;LR615272.1;LR612608.1;LR624068.1;LR610906.1;LR698829.1;LR622000.1;LR619271.1;LR612890.1;LR620669.1;LR625233.1;LR608022.1;LR611702.1;LR627505.1;LR633935.1;LR609814.1;LR614203.1;LR615887.1;LR608435.1;LR631174.1;LR630129.1
3;189861328;NC_024461.2;LR622800.1;LR617276.1;LR626766.1;LR615272.1;LR612608.1;LR624068.1;LR610906.1;LR698829.1;LR622000.1;LR619271.1;LR612890.1;LR620669.1;LR625233.1;LR608022.1;LR611702.1;LR627505.1;LR633935.1;LR609814.1;LR614203.1;LR615887.1;LR608435.1;LR631174.1;LR630129.1
3;190451804;NC_024461.2;LR622800.1;LR617276.1;LR626766.1;LR615272.1;LR612608.1;LR624068.1;LR610906.1;LR698829.1;LR622000.1;LR619271.1;LR612890.1;LR620669.1;LR625233.1;LR608022.1;LR611702.1;LR627505.1;LR633935.1;LR609814.1;LR614203.1;LR615887.1;LR608435.1;LR631174.1;LR630129.1
3;191863818;NC_024461.2;LR622800.1;LR617276.1;LR626766.1;LR615272.1;LR612608.1;LR624068.1;LR610906.1;LR698829.1;LR622000.1;LR619271.1;LR612890.1;LR620669.1;LR625233.1;LR608022.1;LR611702.1;LR627505.1;LR633935.1;LR609814.1;LR614203.1;LR615887.1;LR608435.1;LR631174.1;LR630129.1
3;191864249;NC_024461.2;LR622800.1;LR617276.1;LR626766.1;LR615272.1;LR612608.1;LR624068.1;LR610906.1;LR698829.1;LR622000.1;LR619271.1;LR612890.1;LR620669.1;LR625233.1;LR608022.1;LR611702.1;LR627505.1;LR633935.1;LR609814.1;LR614203.1;LR615887.1;LR608435.1;LR631174.1;LR630129.1
3;192236275;NC_024461.2;LR622800.1;LR617276.1;LR626766.1;LR615272.1;LR612608.1;LR624068.1;LR610906.1;LR698829.1;LR622000.1;LR619271.1;LR612890.1;LR620669.1;LR625233.1;LR608022.1;LR611702.1;LR627505.1;LR633935.1;LR609814.1;LR614203.1;LR615887.1;LR608435.1;LR631174.1;LR630129.1
3;193565357;NC_024461.2;LR622800.1;LR617276.1;LR626766.1;LR615272.1;LR612608.1;LR624068.1;LR610906.1;LR698829.1;LR622000.1;LR619271.1;LR612890.1;LR620669.1;LR625233.1;LR608022.1;LR611702.1;LR627505.1;LR633935.1;LR609814.1;LR614203.1;LR615887.1;LR608435.1;LR631174.1;LR630129.1
3;194643731;NC_024461.2;LR622800.1;LR617276.1;LR626766.1;LR615272.1;LR612608.1;LR624068.1;LR610906.1;LR698829.1;LR622000.1;LR619271.1;LR612890.1;LR620669.1;LR625233.1;LR608022.1;LR611702.1;LR627505.1;LR633935.1;LR609814.1;LR614203.1;LR615887.1;LR608435.1;LR631174.1;LR630129.1
3;195407066;NC_024461.2;LR622800.1;LR617276.1;LR626766.1;LR615272.1;LR612608.1;LR624068.1;LR610906.1;LR698829.1;LR622000.1;LR619271.1;LR612890.1;LR620669.1;LR625233.1;LR608022.1;LR611702.1;LR627505.1;LR633935.1;LR609814.1;LR614203.1;LR615887.1;LR608435.1;LR631174.1;LR630129.1
3;196191461;NC_024461.2;LR622800.1;LR617276.1;LR626766.1;LR615272.1;LR612608.1;LR624068.1;LR610906.1;LR698829.1;LR622000.1;LR619271.1;LR612890.1;LR620669.1;LR625233.1;LR608022.1;LR611702.1;LR627505.1;LR633935.1;LR609814.1;LR614203.1;LR615887.1;LR608435.1;LR631174.1;LR630129.1
3;196870327;NC_024461.2;LR622800.1;LR617276.1;LR626766.1;LR615272.1;LR612608.1;LR624068.1;LR610906.1;LR698829.1;LR622000.1;LR619271.1;LR612890.1;LR620669.1;LR625233.1;LR608022.1;LR611702.1;LR627505.1;LR633935.1;LR609814.1;LR614203.1;LR615887.1;LR608435.1;LR631174.1;LR630129.1
3;197797720;NC_024461.2;LR622800.1;LR617276.1;LR626766.1;LR615272.1;LR612608.1;LR624068.1;LR610906.1;LR698829.1;LR622000.1;LR619271.1;LR612890.1;LR620669.1;LR625233.1;LR608022.1;LR611702.1;LR627505.1;LR633935.1;LR609814.1;LR614203.1;LR615887.1;LR608435.1;LR631174.1;LR630129.1
3;199272204;NC_024461.2;LR622800.1;LR617276.1;LR626766.1;LR615272.1;LR612608.1;LR624068.1;LR610906.1;LR698829.1;LR622000.1;LR619271.1;LR612890.1;LR620669.1;LR625233.1;LR608022.1;LR611702.1;LR627505.1;LR633935.1;LR609814.1;LR614203.1;LR615887.1;LR608435.1;LR631174.1;LR630129.1
3;199886201;NC_024461.2;LR622800.1;LR617276.1;LR626766.1;LR615272.1;LR612608.1;LR624068.1;LR610906.1;LR698829.1;LR622000.1;LR619271.1;LR612890.1;LR620669.1;LR625233.1;LR608022.1;LR611702.1;LR627505.1;LR633935.1;LR609814.1;LR614203.1;LR615887.1;LR608435.1;LR631174.1;LR630129.1
3;202364106;NC_024461.2;LR622800.1;LR617276.1;LR626766.1;LR615272.1;LR612608.1;LR624068.1;LR610906.1;LR698829.1;LR622000.1;LR619271.1;LR612890.1;LR620669.1;LR625233.1;LR608022.1;LR611702.1;LR627505.1;LR633935.1;LR609814.1;LR614203.1;LR615887.1;LR608435.1;LR631174.1;LR630129.1
3;203318583;NC_024461.2;LR622800.1;LR617276.1;LR626766.1;LR615272.1;LR612608.1;LR624068.1;LR610906.1;LR698829.1;LR622000.1;LR619271.1;LR612890.1;LR620669.1;LR625233.1;LR608022.1;LR611702.1;LR627505.1;LR633935.1;LR609814.1;LR614203.1;LR615887.1;LR608435.1;LR631174.1;LR630129.1
3;206889455;NC_024461.2;LR622800.1;LR617276.1;LR626766.1;LR615272.1;LR612608.1;LR624068.1;LR610906.1;LR698829.1;LR622000.1;LR619271.1;LR612890.1;LR620669.1;LR625233.1;LR608022.1;LR611702.1;LR627505.1;LR633935.1;LR609814.1;LR614203.1;LR615887.1;LR608435.1;LR631174.1;LR630129.1
3;206889707;NC_024461.2;LR622800.1;LR617276.1;LR626766.1;LR615272.1;LR612608.1;LR624068.1;LR610906.1;LR698829.1;LR622000.1;LR619271.1;LR612890.1;LR620669.1;LR625233.1;LR608022.1;LR611702.1;LR627505.1;LR633935.1;LR609814.1;LR614203.1;LR615887.1;LR608435.1;LR631174.1;LR630129.1
3;208180035;NC_024461.2;LR622800.1;LR617276.1;LR626766.1;LR615272.1;LR612608.1;LR624068.1;LR610906.1;LR698829.1;LR622000.1;LR619271.1;LR612890.1;LR620669.1;LR625233.1;LR608022.1;LR611702.1;LR627505.1;LR633935.1;LR609814.1;LR614203.1;LR615887.1;LR608435.1;LR631174.1;LR630129.1
3;210161536;NC_024461.2;LR622800.1;LR617276.1;LR626766.1;LR615272.1;LR612608.1;LR624068.1;LR610906.1;LR698829.1;LR622000.1;LR619271.1;LR612890.1;LR620669.1;LR625233.1;LR608022.1;LR611702.1;LR627505.1;LR633935.1;LR609814.1;LR614203.1;LR615887.1;LR608435.1;LR631174.1;LR630129.1
3;212725801;NC_024461.2;LR622800.1;LR617276.1;LR626766.1;LR615272.1;LR612608.1;LR624068.1;LR610906.1;LR698829.1;LR622000.1;LR619271.1;LR612890.1;LR620669.1;LR625233.1;LR608022.1;LR611702.1;LR627505.1;LR633935.1;LR609814.1;LR614203.1;LR615887.1;LR608435.1;LR631174.1;LR630129.1
3;214272883;NC_024461.2;LR622800.1;LR617276.1;LR626766.1;LR615272.1;LR612608.1;LR624068.1;LR610906.1;LR698829.1;LR622000.1;LR619271.1;LR612890.1;LR620669.1;LR625233.1;LR608022.1;LR611702.1;LR627505.1;LR633935.1;LR609814.1;LR614203.1;LR615887.1;LR608435.1;LR631174.1;LR630129.1
3;214840195;NC_024461.2;LR622800.1;LR617276.1;LR626766.1;LR615272.1;LR612608.1;LR624068.1;LR610906.1;LR698829.1;LR622000.1;LR619271.1;LR612890.1;LR620669.1;LR625233.1;LR608022.1;LR611702.1;LR627505.1;LR633935.1;LR609814.1;LR614203.1;LR615887.1;LR608435.1;LR631174.1;LR630129.1
3;215844498;NC_024461.2;LR622800.1;LR617276.1;LR626766.1;LR615272.1;LR612608.1;LR624068.1;LR610906.1;LR698829.1;LR622000.1;LR619271.1;LR612890.1;LR620669.1;LR625233.1;LR608022.1;LR611702.1;LR627505.1;LR633935.1;LR609814.1;LR614203.1;LR615887.1;LR608435.1;LR631174.1;LR630129.1
3;216028207;NC_024461.2;LR622800.1;LR617276.1;LR626766.1;LR615272.1;LR612608.1;LR624068.1;LR610906.1;LR698829.1;LR622000.1;LR619271.1;LR612890.1;LR620669.1;LR625233.1;LR608022.1;LR611702.1;LR627505.1;LR633935.1;LR609814.1;LR614203.1;LR615887.1;LR608435.1;LR631174.1;LR630129.1
3;216028374;NC_024461.2;LR622800.1;LR617276.1;LR626766.1;LR615272.1;LR612608.1;LR624068.1;LR610906.1;LR698829.1;LR622000.1;LR619271.1;LR612890.1;LR620669.1;LR625233.1;LR608022.1;LR611702.1;LR627505.1;LR633935.1;LR609814.1;LR614203.1;LR615887.1;LR608435.1;LR631174.1;LR630129.1
3;216624570;NC_024461.2;LR622800.1;LR617276.1;LR626766.1;LR615272.1;LR612608.1;LR624068.1;LR610906.1;LR698829.1;LR622000.1;LR619271.1;LR612890.1;LR620669.1;LR625233.1;LR608022.1;LR611702.1;LR627505.1;LR633935.1;LR609814.1;LR614203.1;LR615887.1;LR608435.1;LR631174.1;LR630129.1
3;216768571;NC_024461.2;LR622800.1;LR617276.1;LR626766.1;LR615272.1;LR612608.1;LR624068.1;LR610906.1;LR698829.1;LR622000.1;LR619271.1;LR612890.1;LR620669.1;LR625233.1;LR608022.1;LR611702.1;LR627505.1;LR633935.1;LR609814.1;LR614203.1;LR615887.1;LR608435.1;LR631174.1;LR630129.1
3;216915474;NC_024461.2;LR622800.1;LR617276.1;LR626766.1;LR615272.1;LR612608.1;LR624068.1;LR610906.1;LR698829.1;LR622000.1;LR619271.1;LR612890.1;LR620669.1;LR625233.1;LR608022.1;LR611702.1;LR627505.1;LR633935.1;LR609814.1;LR614203.1;LR615887.1;LR608435.1;LR631174.1;LR630129.1
3;217329672;NC_024461.2;LR622800.1;LR617276.1;LR626766.1;LR615272.1;LR612608.1;LR624068.1;LR610906.1;LR698829.1;LR622000.1;LR619271.1;LR612890.1;LR620669.1;LR625233.1;LR608022.1;LR611702.1;LR627505.1;LR633935.1;LR609814.1;LR614203.1;LR615887.1;LR608435.1;LR631174.1;LR630129.1
3;218119861;NC_024461.2;LR622800.1;LR617276.1;LR626766.1;LR615272.1;LR612608.1;LR624068.1;LR610906.1;LR698829.1;LR622000.1;LR619271.1;LR612890.1;LR620669.1;LR625233.1;LR608022.1;LR611702.1;LR627505.1;LR633935.1;LR609814.1;LR614203.1;LR615887.1;LR608435.1;LR631174.1;LR630129.1
3;219309085;NC_024461.2;LR622800.1;LR617276.1;LR626766.1;LR615272.1;LR612608.1;LR624068.1;LR610906.1;LR698829.1;LR622000.1;LR619271.1;LR612890.1;LR620669.1;LR625233.1;LR608022.1;LR611702.1;LR627505.1;LR633935.1;LR609814.1;LR614203.1;LR615887.1;LR608435.1;LR631174.1;LR630129.1
3;219859920;NC_024461.2;LR622800.1;LR617276.1;LR626766.1;LR615272.1;LR612608.1;LR624068.1;LR610906.1;LR698829.1;LR622000.1;LR619271.1;LR612890.1;LR620669.1;LR625233.1;LR608022.1;LR611702.1;LR627505.1;LR633935.1;LR609814.1;LR614203.1;LR615887.1;LR608435.1;LR631174.1;LR630129.1
3;219860052;NC_024461.2;LR622800.1;LR617276.1;LR626766.1;LR615272.1;LR612608.1;LR624068.1;LR610906.1;LR698829.1;LR622000.1;LR619271.1;LR612890.1;LR620669.1;LR625233.1;LR608022.1;LR611702.1;LR627505.1;LR633935.1;LR609814.1;LR614203.1;LR615887.1;LR608435.1;LR631174.1;LR630129.1
3;221602400;NC_024461.2;LR622800.1;LR617276.1;LR626766.1;LR615272.1;LR612608.1;LR624068.1;LR610906.1;LR698829.1;LR622000.1;LR619271.1;LR612890.1;LR620669.1;LR625233.1;LR608022.1;LR611702.1;LR627505.1;LR633935.1;LR609814.1;LR614203.1;LR615887.1;LR608435.1;LR631174.1;LR630129.1
3;223513639;NC_024461.2;LR622800.1;LR617276.1;LR626766.1;LR615272.1;LR612608.1;LR624068.1;LR610906.1;LR698829.1;LR622000.1;LR619271.1;LR612890.1;LR620669.1;LR625233.1;LR608022.1;LR611702.1;LR627505.1;LR633935.1;LR609814.1;LR614203.1;LR615887.1;LR608435.1;LR631174.1;LR630129.1
3;223670423;NC_024461.2;LR622800.1;LR617276.1;LR626766.1;LR615272.1;LR612608.1;LR624068.1;LR610906.1;LR698829.1;LR622000.1;LR619271.1;LR612890.1;LR620669.1;LR625233.1;LR608022.1;LR611702.1;LR627505.1;LR633935.1;LR609814.1;LR614203.1;LR615887.1;LR608435.1;LR631174.1;LR630129.1
3;223867414;NC_024461.2;LR622800.1;LR617276.1;LR626766.1;LR615272.1;LR612608.1;LR624068.1;LR610906.1;LR698829.1;LR622000.1;LR619271.1;LR612890.1;LR620669.1;LR625233.1;LR608022.1;LR611702.1;LR627505.1;LR633935.1;LR609814.1;LR614203.1;LR615887.1;LR608435.1;LR631174.1;LR630129.1
3;224184375;NC_024461.2;LR622800.1;LR617276.1;LR626766.1;LR615272.1;LR612608.1;LR624068.1;LR610906.1;LR698829.1;LR622000.1;LR619271.1;LR612890.1;LR620669.1;LR625233.1;LR608022.1;LR611702.1;LR627505.1;LR633935.1;LR609814.1;LR614203.1;LR615887.1;LR608435.1;LR631174.1;LR630129.1
3;227682147;NC_024461.2;LR622800.1;LR617276.1;LR626766.1;LR615272.1;LR612608.1;LR624068.1;LR610906.1;LR698829.1;LR622000.1;LR619271.1;LR612890.1;LR620669.1;LR625233.1;LR608022.1;LR611702.1;LR627505.1;LR633935.1;LR609814.1;LR614203.1;LR615887.1;LR608435.1;LR631174.1;LR630129.1
3;228614270;NC_024461.2;LR622800.1;LR617276.1;LR626766.1;LR615272.1;LR612608.1;LR624068.1;LR610906.1;LR698829.1;LR622000.1;LR619271.1;LR612890.1;LR620669.1;LR625233.1;LR608022.1;LR611702.1;LR627505.1;LR633935.1;LR609814.1;LR614203.1;LR615887.1;LR608435.1;LR631174.1;LR630129.1
3;229178560;NC_024461.2;LR622800.1;LR617276.1;LR626766.1;LR615272.1;LR612608.1;LR624068.1;LR610906.1;LR698829.1;LR622000.1;LR619271.1;LR612890.1;LR620669.1;LR625233.1;LR608022.1;LR611702.1;LR627505.1;LR633935.1;LR609814.1;LR614203.1;LR615887.1;LR608435.1;LR631174.1;LR630129.1
4;2637083;NC_024462.2;LR622801.1;LR617277.1;LR626767.1;LR615273.1;LR612609.1;LR624069.1;LR610907.1;LR698830.1;LR622001.1;LR619272.1;LR612891.1;LR620670.1;LR625234.1;LR608023.1;LR611703.1;LR627506.1;LR633936.1;LR609815.1;LR614204.1;LR615888.1;LR608436.1;LR631175.1;LR630130.1
4;3548007;NC_024462.2;LR622801.1;LR617277.1;LR626767.1;LR615273.1;LR612609.1;LR624069.1;LR610907.1;LR698830.1;LR622001.1;LR619272.1;LR612891.1;LR620670.1;LR625234.1;LR608023.1;LR611703.1;LR627506.1;LR633936.1;LR609815.1;LR614204.1;LR615888.1;LR608436.1;LR631175.1;LR630130.1
4;3895352;NC_024462.2;LR622801.1;LR617277.1;LR626767.1;LR615273.1;LR612609.1;LR624069.1;LR610907.1;LR698830.1;LR622001.1;LR619272.1;LR612891.1;LR620670.1;LR625234.1;LR608023.1;LR611703.1;LR627506.1;LR633936.1;LR609815.1;LR614204.1;LR615888.1;LR608436.1;LR631175.1;LR630130.1
4;3904858;NC_024462.2;LR622801.1;LR617277.1;LR626767.1;LR615273.1;LR612609.1;LR624069.1;LR610907.1;LR698830.1;LR622001.1;LR619272.1;LR612891.1;LR620670.1;LR625234.1;LR608023.1;LR611703.1;LR627506.1;LR633936.1;LR609815.1;LR614204.1;LR615888.1;LR608436.1;LR631175.1;LR630130.1
4;5659518;NC_024462.2;LR622801.1;LR617277.1;LR626767.1;LR615273.1;LR612609.1;LR624069.1;LR610907.1;LR698830.1;LR622001.1;LR619272.1;LR612891.1;LR620670.1;LR625234.1;LR608023.1;LR611703.1;LR627506.1;LR633936.1;LR609815.1;LR614204.1;LR615888.1;LR608436.1;LR631175.1;LR630130.1
4;6401332;NC_024462.2;LR622801.1;LR617277.1;LR626767.1;LR615273.1;LR612609.1;LR624069.1;LR610907.1;LR698830.1;LR622001.1;LR619272.1;LR612891.1;LR620670.1;LR625234.1;LR608023.1;LR611703.1;LR627506.1;LR633936.1;LR609815.1;LR614204.1;LR615888.1;LR608436.1;LR631175.1;LR630130.1
4;6612213;NC_024462.2;LR622801.1;LR617277.1;LR626767.1;LR615273.1;LR612609.1;LR624069.1;LR610907.1;LR698830.1;LR622001.1;LR619272.1;LR612891.1;LR620670.1;LR625234.1;LR608023.1;LR611703.1;LR627506.1;LR633936.1;LR609815.1;LR614204.1;LR615888.1;LR608436.1;LR631175.1;LR630130.1
4;9733859;NC_024462.2;LR622801.1;LR617277.1;LR626767.1;LR615273.1;LR612609.1;LR624069.1;LR610907.1;LR698830.1;LR622001.1;LR619272.1;LR612891.1;LR620670.1;LR625234.1;LR608023.1;LR611703.1;LR627506.1;LR633936.1;LR609815.1;LR614204.1;LR615888.1;LR608436.1;LR631175.1;LR630130.1
4;11329241;NC_024462.2;LR622801.1;LR617277.1;LR626767.1;LR615273.1;LR612609.1;LR624069.1;LR610907.1;LR698830.1;LR622001.1;LR619272.1;LR612891.1;LR620670.1;LR625234.1;LR608023.1;LR611703.1;LR627506.1;LR633936.1;LR609815.1;LR614204.1;LR615888.1;LR608436.1;LR631175.1;LR630130.1
4;11856246;NC_024462.2;LR622801.1;LR617277.1;LR626767.1;LR615273.1;LR612609.1;LR624069.1;LR610907.1;LR698830.1;LR622001.1;LR619272.1;LR612891.1;LR620670.1;LR625234.1;LR608023.1;LR611703.1;LR627506.1;LR633936.1;LR609815.1;LR614204.1;LR615888.1;LR608436.1;LR631175.1;LR630130.1
4;12618115;NC_024462.2;LR622801.1;LR617277.1;LR626767.1;LR615273.1;LR612609.1;LR624069.1;LR610907.1;LR698830.1;LR622001.1;LR619272.1;LR612891.1;LR620670.1;LR625234.1;LR608023.1;LR611703.1;LR627506.1;LR633936.1;LR609815.1;LR614204.1;LR615888.1;LR608436.1;LR631175.1;LR630130.1
4;15274450;NC_024462.2;LR622801.1;LR617277.1;LR626767.1;LR615273.1;LR612609.1;LR624069.1;LR610907.1;LR698830.1;LR622001.1;LR619272.1;LR612891.1;LR620670.1;LR625234.1;LR608023.1;LR611703.1;LR627506.1;LR633936.1;LR609815.1;LR614204.1;LR615888.1;LR608436.1;LR631175.1;LR630130.1
4;17307041;NC_024462.2;LR622801.1;LR617277.1;LR626767.1;LR615273.1;LR612609.1;LR624069.1;LR610907.1;LR698830.1;LR622001.1;LR619272.1;LR612891.1;LR620670.1;LR625234.1;LR608023.1;LR611703.1;LR627506.1;LR633936.1;LR609815.1;LR614204.1;LR615888.1;LR608436.1;LR631175.1;LR630130.1
4;20064925;NC_024462.2;LR622801.1;LR617277.1;LR626767.1;LR615273.1;LR612609.1;LR624069.1;LR610907.1;LR698830.1;LR622001.1;LR619272.1;LR612891.1;LR620670.1;LR625234.1;LR608023.1;LR611703.1;LR627506.1;LR633936.1;LR609815.1;LR614204.1;LR615888.1;LR608436.1;LR631175.1;LR630130.1
4;24475394;NC_024462.2;LR622801.1;LR617277.1;LR626767.1;LR615273.1;LR612609.1;LR624069.1;LR610907.1;LR698830.1;LR622001.1;LR619272.1;LR612891.1;LR620670.1;LR625234.1;LR608023.1;LR611703.1;LR627506.1;LR633936.1;LR609815.1;LR614204.1;LR615888.1;LR608436.1;LR631175.1;LR630130.1
4;28833277;NC_024462.2;LR622801.1;LR617277.1;LR626767.1;LR615273.1;LR612609.1;LR624069.1;LR610907.1;LR698830.1;LR622001.1;LR619272.1;LR612891.1;LR620670.1;LR625234.1;LR608023.1;LR611703.1;LR627506.1;LR633936.1;LR609815.1;LR614204.1;LR615888.1;LR608436.1;LR631175.1;LR630130.1
4;29031200;NC_024462.2;LR622801.1;LR617277.1;LR626767.1;LR615273.1;LR612609.1;LR624069.1;LR610907.1;LR698830.1;LR622001.1;LR619272.1;LR612891.1;LR620670.1;LR625234.1;LR608023.1;LR611703.1;LR627506.1;LR633936.1;LR609815.1;LR614204.1;LR615888.1;LR608436.1;LR631175.1;LR630130.1
4;33860915;NC_024462.2;LR622801.1;LR617277.1;LR626767.1;LR615273.1;LR612609.1;LR624069.1;LR610907.1;LR698830.1;LR622001.1;LR619272.1;LR612891.1;LR620670.1;LR625234.1;LR608023.1;LR611703.1;LR627506.1;LR633936.1;LR609815.1;LR614204.1;LR615888.1;LR608436.1;LR631175.1;LR630130.1
4;33862684;NC_024462.2;LR622801.1;LR617277.1;LR626767.1;LR615273.1;LR612609.1;LR624069.1;LR610907.1;LR698830.1;LR622001.1;LR619272.1;LR612891.1;LR620670.1;LR625234.1;LR608023.1;LR611703.1;LR627506.1;LR633936.1;LR609815.1;LR614204.1;LR615888.1;LR608436.1;LR631175.1;LR630130.1
4;35051574;NC_024462.2;LR622801.1;LR617277.1;LR626767.1;LR615273.1;LR612609.1;LR624069.1;LR610907.1;LR698830.1;LR622001.1;LR619272.1;LR612891.1;LR620670.1;LR625234.1;LR608023.1;LR611703.1;LR627506.1;LR633936.1;LR609815.1;LR614204.1;LR615888.1;LR608436.1;LR631175.1;LR630130.1
4;35051622;NC_024462.2;LR622801.1;LR617277.1;LR626767.1;LR615273.1;LR612609.1;LR624069.1;LR610907.1;LR698830.1;LR622001.1;LR619272.1;LR612891.1;LR620670.1;LR625234.1;LR608023.1;LR611703.1;LR627506.1;LR633936.1;LR609815.1;LR614204.1;LR615888.1;LR608436.1;LR631175.1;LR630130.1
4;35384118;NC_024462.2;LR622801.1;LR617277.1;LR626767.1;LR615273.1;LR612609.1;LR624069.1;LR610907.1;LR698830.1;LR622001.1;LR619272.1;LR612891.1;LR620670.1;LR625234.1;LR608023.1;LR611703.1;LR627506.1;LR633936.1;LR609815.1;LR614204.1;LR615888.1;LR608436.1;LR631175.1;LR630130.1
4;35384247;NC_024462.2;LR622801.1;LR617277.1;LR626767.1;LR615273.1;LR612609.1;LR624069.1;LR610907.1;LR698830.1;LR622001.1;LR619272.1;LR612891.1;LR620670.1;LR625234.1;LR608023.1;LR611703.1;LR627506.1;LR633936.1;LR609815.1;LR614204.1;LR615888.1;LR608436.1;LR631175.1;LR630130.1
4;35594464;NC_024462.2;LR622801.1;LR617277.1;LR626767.1;LR615273.1;LR612609.1;LR624069.1;LR610907.1;LR698830.1;LR622001.1;LR619272.1;LR612891.1;LR620670.1;LR625234.1;LR608023.1;LR611703.1;LR627506.1;LR633936.1;LR609815.1;LR614204.1;LR615888.1;LR608436.1;LR631175.1;LR630130.1
4;35769506;NC_024462.2;LR622801.1;LR617277.1;LR626767.1;LR615273.1;LR612609.1;LR624069.1;LR610907.1;LR698830.1;LR622001.1;LR619272.1;LR612891.1;LR620670.1;LR625234.1;LR608023.1;LR611703.1;LR627506.1;LR633936.1;LR609815.1;LR614204.1;LR615888.1;LR608436.1;LR631175.1;LR630130.1
